FID,id,rute_nr,rutenavn,status,kategori,under_kategori,kommune,ogc_fid,wkb_geometry
cykeldata_kk.fid-2b80431e_19460c4a556_7864,5181,C77,Ishoejruten,Eksisterende,Supercykelsti,,Hvidovre,3310,"MULTILINESTRING ((12.50048013824049 55.641619673121546, 12.500123631276505 55.64128222925363, 12.499250525239365 55.64053462652712, 12.49895890867413 55.64029269895795, 12.494397248437553 55.63636748279254, 12.492719353405857 55.63488435900165, 12.488939587508737 55.63171306870898, 12.488217899023033 55.63108783239839, 12.487547842939744 55.630541841204625, 12.487214067338352 55.630278537187934, 12.486942031048555 55.63006153754533, 12.486593477141648 55.6298374491964, 12.485798536914375 55.62935798230956, 12.485055252906617 55.62900855737756, 12.4842917878973 55.62866202361641, 12.483360902709673 55.628308148241274, 12.48175485600865 55.62776149111705, 12.480497690308969 55.62736323205043, 12.478027237308831 55.62659091739646, 12.474811081956844 55.6255982016916, 12.474622287104962 55.62552733370264, 12.474427013608006 55.62546277187935, 12.47397386670017 55.62532826919463, 12.473112474683617 55.625107718023486, 12.471780809627825 55.62472222042097, 12.468791141302585 55.6237208838038, 12.467886999962621 55.623418032899906, 12.465829184513604 55.62270153535393, 12.464061391549988 55.62207364780792, 12.462726098869794 55.62160062282661, 12.461503624173988 55.62116129314806, 12.459682111266659 55.62055666492117, 12.458516125049027 55.62017017653958, 12.456960999963972 55.61972541283845, 12.45595636005241 55.61945398317661, 12.454914320156833 55.61921319432723, 12.453755146602342 55.61895758708963, 12.451625710205509 55.61855240533756, 12.451019346331766 55.61845422741858, 12.45101934633177 55.61845422741858, 12.447805443323025 55.61797571363843, 12.445846634208404 55.61767141375017, 12.444681043255027 55.61750896497008, 12.443791424607832 55.61740669244587, 12.442634901796096 55.61729306739035, 12.441276999966348 55.61720196494396, 12.440724272368263 55.61718254777663))"
cykeldata_kk.fid-2b80431e_19460c4a556_7865,4818,,Frederikssundmotorvejen,Planlagt,Supercykelsti,,Frederikssund,3311,"MULTILINESTRING ((12.102955615708664 55.81143238558578, 12.102955615708668 55.81143238558576, 12.102560197283703 55.8097098683628, 12.10239668433289 55.80871397853215, 12.102348002370807 55.80695782414258, 12.10218940527369 55.80556932792365, 12.102633948348068 55.8035570112339, 12.103166779339539 55.80141841810911, 12.104599008148345 55.79814234734151, 12.106963613105172 55.79493532060187, 12.110186497456661 55.79162139235103, 12.112548784992915 55.78962357057798, 12.117769544937609 55.78573754133311))"
cykeldata_kk.fid-2b80431e_19460c4a556_7866,4833,,Roedovre - Avedoere Holme,Planlagt,Supercykelsti,,Rødovre,3312,"MULTILINESTRING ((12.455296467062807 55.66484229208399, 12.45546341737787 55.665538399879274, 12.45656207353694 55.6703155056039, 12.456420796051283 55.67112389899565, 12.45584889744371 55.67337282538208, 12.454986988730667 55.676584944847114, 12.454696085430735 55.67835233120921, 12.453569511058257 55.68054140265598, 12.453528084721988 55.68055229459093, 12.452052515173229 55.68362810939238, 12.451068954599998 55.68581635288048, 12.450237713175781 55.68730960090403, 12.449859104443885 55.68910822404477, 12.449314706358132 55.6917599964454, 12.448753957170675 55.693894095422436, 12.44851494553781 55.69751330919683, 12.448702799456791 55.69820317890669, 12.448548607934818 55.69823615983989, 12.448283003265761 55.69855161173344))"
cykeldata_kk.fid-2b80431e_19460c4a556_7867,4832,,Roedovre - Avedoere Holme,Planlagt,Supercykelsti,,Hvidovre,3313,"MULTILINESTRING ((12.476185623202674 55.61737418488818, 12.476174601556972 55.61840268464011, 12.47594609379397 55.61912089209722, 12.47444741111663 55.62233431339776, 12.473112474683619 55.62510771802349, 12.471971854036362 55.62708833446244, 12.470750869642481 55.62934151582617, 12.467175501636346 55.63502490926908, 12.464635184138887 55.63974293309308, 12.45939389428259 55.64811501882088), (12.455227128101493 55.664553171780945, 12.455296467062807 55.66484229208399))"
cykeldata_kk.fid-2b80431e_19460c4a556_7868,4765,C92,Ryparken-Valbyruten,Projekteret,Supercykelsti,,Frederiksberg,3314,"MULTILINESTRING ((12.535582923449523 55.69744591782827, 12.535715699955457 55.69678403365719, 12.53569689995544 55.69664083365742, 12.53562839995546 55.69650683365762, 12.535482599955483 55.69633103365792, 12.534600099955595 55.69540573365944, 12.532927299955777 55.69361563366246, 12.532444999955835 55.69305103278562, 12.52781986173417 55.68815212796541, 12.527499586727401 55.68787288884212, 12.527061973712707 55.687334609155556, 12.526678849012661 55.686821805548085, 12.526264313876451 55.686317474275185, 12.52466533577228 55.68427060616678, 12.522078905462847 55.680818197224454, 12.521990899956995 55.68067013368365, 12.521365699957073 55.67935723368571, 12.519351399957312 55.67455533369293, 12.518382999957415 55.672387032818214, 12.518197999957446 55.671979233696824, 12.517966999957473 55.67158253369747, 12.517108399957547 55.669608733700464, 12.517114399957547 55.669081133701155, 12.517198099957547 55.66804623370257, 12.517198429776112 55.668036701649406))"
cykeldata_kk.fid-2b80431e_19460c4a556_7869,4831,,Roedovre - Avedoere Holme,Planlagt,Supercykelsti,,Brøndby,3315,"MULTILINESTRING ((12.45939389428259 55.64811501882088, 12.458980664346004 55.648774928318836, 12.45608127509069 55.65351967027485, 12.455049582936624 55.65551325551106, 12.454386442723527 55.65794106422943, 12.45424710943597 55.65923597304544, 12.454393510436253 55.66049279806032, 12.455190809141373 55.66440173197934, 12.455227128101493 55.664553171780945))"
cykeldata_kk.fid-2b80431e_19460c4a556_786a,5210,C85,Tårnbyruten,Planlagt,Supercykelsti,,Tårnby,3316,"MULTILINESTRING ((12.61724595877664 55.6403049948892, 12.61718201342537 55.64043498820255))"
cykeldata_kk.fid-2b80431e_19460c4a556_786b,5214,,Bagsvaerd - Skodsborg,Planlagt,Supercykelsti,,Furesø,3317,"MULTILINESTRING ((12.414486519329582 55.775246141917535, 12.414265936751192 55.775019266944064, 12.414234612404236 55.77496014459788, 12.414219471260717 55.77488287584926, 12.414084607148709 55.77458445717994))"
cykeldata_kk.fid-2b80431e_19460c4a556_786c,5212,C96,Soeruten,Planlagt,Supercykelsti,,Frederiksberg,3318,"MULTILINESTRING ((12.554702100612996 55.6736046398042, 12.555147262647058 55.67365133635851))"
cykeldata_kk.fid-2b80431e_19460c4a556_786d,5160,C93,Alleroedruten,Eksisterende,Supercykelsti,,Rudersdal,3330,"MULTILINESTRING ((12.480663927446157 55.79890897867433, 12.475415364257282 55.80668124458045, 12.472796461947812 55.81085568084634, 12.46674066476938 55.820061105498844, 12.465626499962454 55.821711933504425, 12.464674732487527 55.822663807763846, 12.464540113044526 55.82274818020774, 12.464540113044528 55.82274818020771, 12.462783648098357 55.823848994472435, 12.458023438197156 55.83211384173461, 12.456699734151027 55.8333096673204, 12.452558125702177 55.835910338460145, 12.451096289297697 55.83674500347838, 12.449752577107898 55.83727183245581, 12.446172475607765 55.83802955403916, 12.444738899964365 55.83857213348664, 12.438435985102002 55.841984554278895, 12.426324563294997 55.848455672561116, 12.420890219369724 55.85136844718255, 12.418594934275989 55.852182447714085, 12.414085853534802 55.853845993167205))"
cykeldata_kk.fid-2b80431e_19460c4a556_786e,4764,C95,Farum - Alleroedruten,Projekteret,Supercykelsti,,Allerød,3322,"MULTILINESTRING ((12.362380199971126 55.868711933465676, 12.361979543279068 55.867701200246394, 12.361827399971173 55.86733933346769, 12.361595399971174 55.86678543346853, 12.361340199971194 55.8662742334693, 12.361198903473037 55.86607001661985, 12.361010091716729 55.86577924037462, 12.360677426693478 55.86538235492008, 12.360219031910875 55.86489878850376, 12.35963139997133 55.86437093347236, 12.359102368569541 55.863997451074965, 12.358756536153967 55.86374945990522, 12.357212299971504 55.86289023347502, 12.356288484357288 55.8624024871291, 12.35308904948194 55.860708485457664, 12.352801399971828 55.86054843347933, 12.352187478823048 55.860162374923824, 12.352234999971875 55.86006973348014, 12.35225891544255 55.85997349202342, 12.351777499971917 55.859649933480846, 12.351848996372137 55.85960658738162, 12.351863699971895 55.85955193348096, 12.351835199971907 55.859510933481005, 12.35175509997192 55.85948433348107, 12.351706299971895 55.859453033481124, 12.351711199971916 55.85938553348123, 12.351811699971897 55.85928243348134, 12.35192766305157 55.85918997580059, 12.35230849997187 55.85888633348177, 12.352503799971863 55.85872583348197, 12.353663399971754 55.85801173348267, 12.354045399971746 55.85774883348298, 12.354947817228924 55.85713906133997, 12.355583499971633 55.85670153348408, 12.355991878876797 55.856362497141134, 12.356227699971573 55.85610573348477, 12.356272708779446 55.855981231254745, 12.356607677049729 55.85503976479769, 12.356828059377214 55.85444484711753, 12.357001799971538 55.85396463348752, 12.357193078814385 55.85371913809978, 12.357361499971512 55.853548733488026, 12.357534999971499 55.85344493348816, 12.35801529997146 55.853140033488486, 12.358111599971442 55.85308143348852, 12.358619399971412 55.85280893348876, 12.358835743322 55.8527288993694, 12.359222199971372 55.85258593348894, 12.359962773789443 55.852387443594495, 12.360818048997862 55.85215821123208, 12.361391799971226 55.85200443348925, 12.361653099971175 55.851892233489366, 12.361889199971177 55.851765933489446, 12.362107268065218 55.85157804992768, 12.362297699971144 55.851409433489835, 12.362436199971148 55.85128863348996, 12.36253469997114 55.85116463349014, 12.362533799971125 55.85112683349017, 12.362457999971133 55.85104603349031, 12.36229419997114 55.85096103349048, 12.362246071337525 55.85091721495507, 12.362217602567734 55.85083324935665, 12.36217965045585 55.850756331034894, 12.362141399971161 55.85068483349088, 12.362133621116318 55.850632016811545, 12.362149999971159 55.85058093349103, 12.362255799971157 55.850506733491095, 12.362429797319981 55.85041637850346, 12.362614202668885 55.85028257608071))"
cykeldata_kk.fid-2b80431e_19460c4a556_786f,4767,,Frederikssund - Farum,Planlagt,Supercykelsti,,Furesø,3323,"MULTILINESTRING ((12.375285185921523 55.815603751624415, 12.374339805686878 55.815831840717706, 12.373904516322598 55.815903192056886, 12.37069710462779 55.816519377449325, 12.369822515962007 55.816684449234806, 12.36297033330982 55.817962557474196, 12.354565693292384 55.819524319883385, 12.352667190975103 55.81989137181476, 12.352710751871959 55.819935674713996, 12.351719951506048 55.820136649713135, 12.35106654465327 55.820240884960896, 12.350607754228914 55.82026754485664, 12.350421987587952 55.82025708130875, 12.349563968100746 55.82020818541204, 12.349425910905612 55.82040358872361, 12.349322403629042 55.82046449268221, 12.347302075013497 55.8208355095798, 12.344688999983031 55.821167345776395, 12.339093399972851 55.82167403353683, 12.338089145472406 55.821783242872954, 12.337525596448565 55.82188568580879, 12.336657357903487 55.82206803118306, 12.335072934815653 55.82236737247039, 12.33402691866805 55.82257637391062, 12.333228019431568 55.82269518396183, 12.332338799973346 55.82277113353684, 12.331339099811204 55.822812408167934, 12.33109219997344 55.822825333537054, 12.3298865349399 55.822814962359324, 12.328272599973621 55.82272903353788, 12.326524015388822 55.822698660292886, 12.325136436889368 55.82272033982618, 12.324153396294886 55.82279478581098, 12.320715947887582 55.823204631048384, 12.319415425863932 55.82340696683419, 12.31481956278907 55.82445549258267, 12.314733573809121 55.82447220191068))"
cykeldata_kk.fid-2b80431e_19460c4a556_7870,4781,,Graested - Kagerup,Planlagt,Supercykelsti,,Gribskov,3324,"MULTILINESTRING ((12.260587699977682 55.99966033330451, 12.261033899977651 56.00024753330357, 12.261903699977605 56.00126833330194, 12.262481599977571 56.00225553330044, 12.262987499977536 56.00333403329883, 12.263808899977489 56.00507963329621, 12.264025685540451 56.00577124350315, 12.26395899997748 56.00631003242051, 12.262508499977567 56.00968003328998, 12.262380799977564 56.0101586332893, 12.261552899977628 56.011424533287716, 12.261256199977629 56.011764233287295, 12.261243899977641 56.011992333287004, 12.261207270020506 56.01265689093851, 12.261090499977634 56.014694933283174, 12.261344299977603 56.01535783328217, 12.261866999977599 56.01579083328148, 12.263693399977468 56.016651333279896, 12.265310732323865 56.01758215772275, 12.266865799977303 56.018198333277034, 12.267965899977225 56.01875633327605, 12.278184381568913 56.0247266038663, 12.278840099976543 56.025297033264515, 12.2797949999765 56.0260163332633, 12.27993199997649 56.02619023326304, 12.280019699976496 56.02642873326267, 12.279989999976497 56.027058133261804, 12.280301599976468 56.02800933326043, 12.281407799976387 56.03325083325273, 12.281415248568845 56.03369443038308, 12.28126269997638 56.03468233325077, 12.28107129997641 56.03578823324926, 12.281048999976408 56.0361688332487, 12.281116999976387 56.036718933247926, 12.281333999976386 56.037214032373626, 12.282352009465079 56.03917596174885, 12.282529499976286 56.03982683324326, 12.282791719325845 56.04210744549854, 12.282735863698253 56.04328582990466, 12.282487599976303 56.04578873323479, 12.282014899976335 56.04735873323266, 12.281378299976364 56.04856653323114, 12.280790599976408 56.049369433230105, 12.279431806935687 56.050986496782464, 12.277874877268992 56.05287477816935, 12.276383839969263 56.055072968570016, 12.274374261709369 56.058812199240414, 12.273744999976818 56.060374833216066, 12.273644096435122 56.060608496344, 12.274485199236384 56.06080296196937, 12.275244008631786 56.06109166236252, 12.275480966876072 56.06121378151612, 12.276862099976658 56.062206033212775, 12.277457322520814 56.06255432968825, 12.278184599976557 56.06287913321157, 12.2790418999765 56.063195833210926, 12.279692899976462 56.06333833321057, 12.28023479997641 56.06338463321041, 12.280630399976388 56.06338163321035, 12.281311799976354 56.06333303321024, 12.281643135172 56.06327439645699, 12.282592999976274 56.0630511332104, 12.282799699976259 56.06304113321036))"
cykeldata_kk.fid-2b80431e_19460c4a556_7871,4782,,Hilleroed - Helsinge,Planlagt,Supercykelsti,,Hillerød,3325,"MULTILINESTRING ((12.27265306090664 55.99132591229465, 12.272926399976985 55.990959433314174, 12.27354419997691 55.98989403331558, 12.273667199976918 55.988729233317194, 12.273877299976915 55.988246633317814, 12.2740986999769 55.987974933318156, 12.274372599976877 55.987724733318444, 12.274688499976861 55.98752303331865, 12.275009899976832 55.98736513331886, 12.275381699976807 55.98722903331892, 12.275845899976806 55.98710683331901, 12.276742999976724 55.9869226333191, 12.277106299976708 55.98683503331911, 12.27786659997666 55.98653173331937, 12.278788999976602 55.98606573331984, 12.279180399976592 55.98592343331996, 12.279697499976537 55.985781233320104, 12.280983799976475 55.98556393332007, 12.282291399976398 55.98511933332046, 12.28388499997629 55.98453203332094, 12.28473459997625 55.984170033321234, 12.28545549997621 55.98374743332172, 12.286047799976165 55.98319043332234, 12.287326599976097 55.981370633324666, 12.287967264657965 55.98082248099118, 12.289005651931891 55.980084893828455, 12.289019645163094 55.980074953909664, 12.290480899975892 55.979036933327244, 12.292292211609157 55.9776614720873, 12.293516699975697 55.97680253332977, 12.295176199975606 55.97572733333089, 12.297575299975442 55.97448083333211, 12.298003799975419 55.974226933332396, 12.30004429997531 55.97253143333437, 12.301493299975197 55.97150853333545, 12.302486011862431 55.97095978426496, 12.303847499975056 55.97041563333649, 12.304683189948218 55.97002796808283, 12.30491580398415 55.969869742573614, 12.305513999974934 55.96929903333769, 12.305822699974927 55.968826433338286, 12.307119099974852 55.96559873334252, 12.307142999974838 55.96523103246861, 12.30650149997488 55.96306563334622, 12.306398199974895 55.96256223334696, 12.306403499974886 55.96127063334879, 12.306602999974885 55.9604480324754, 12.30713889997486 55.95882743335202, 12.307935199974793 55.95660863335499, 12.308434799974759 55.95517843335688, 12.30882319997474 55.95444673335779, 12.309202227539014 55.95297095556227, 12.312007149368705 55.952870964689694, 12.314310956612404 55.952610476220904, 12.316670912028933 55.95221104941904, 12.320103320598013 55.951310547011225))"
