ogc_fid,geo_point_2d,anne_maj,lametro,type,name,geo_shape,geometry
1709,"45.20387,5.74613",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74613,45.20387],[5.7458,45.20352],[5.74543,45.20319],[5.74527,45.20302],[5.74506,45.20283],[5.7448,45.20274],[5.74454,45.20265],[5.74413,45.20254],[5.7438,45.2024],[5.74327,45.20217],[5.74303,45.20206],[5.74283,45.20195],[5.74273,45.20188],[5.74252,45.20172],[5.74171,45.20109]]}","LINESTRING (639656.265631953 5653673.949596438, 639619.5301999913 5653618.652320602, 639578.3419883978 5653566.515200695, 639560.5308698708 5653539.6568024075, 639537.1537768042 5653509.6386875305, 639508.210709198 5653495.419615474, 639479.2676415917 5653481.200565911, 639433.6266503666 5653463.8217581045, 639396.8912184048 5653441.703324039, 639337.8918882842 5653405.366014805, 639311.175210494 5653387.987353622, 639288.9113123353 5653370.608726038, 639277.7793632558 5653359.549616892, 639254.4022701894 5653334.271704217, 639164.2334826468 5653234.740614084)"
1780,"45.13416,5.70116",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70116,45.13416],[5.69889,45.13445],[5.69783,45.13458],[5.69718,45.13468],[5.69699,45.1347],[5.69692,45.13455],[5.6969,45.13453],[5.69684,45.13438],[5.69659,45.13354],[5.69648,45.13317],[5.69619,45.13213],[5.69603,45.13162],[5.69577,45.13066]]}","LINESTRING (634650.2281309795 5642667.017919295, 634397.5328868787 5642712.779878656, 634279.5342266379 5642733.293935978, 634207.1765576224 5642749.074011898, 634186.0258543716 5642752.230030401, 634178.2334900162 5642728.5599186, 634176.0071002003 5642725.403908397, 634169.3279307527 5642701.733867159, 634141.4980580542 5642569.182786757, 634129.252914067 5642510.797811206, 634096.970261737 5642346.690719411, 634079.15914321 5642266.216219889, 634050.2160756039 5642114.736761178)"
1776,"45.22078,5.69078",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69078,45.22078],[5.68984,45.22182],[5.68891,45.22286]]}","LINESTRING (633494.7318165454 5656346.003381767, 633390.0914951997 5656510.366158207, 633286.564368762 5656674.731941281)"
1779,"45.19137,5.7783",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7783,45.19137],[5.77817,45.19157],[5.77797,45.19174],[5.77778,45.19188],[5.77758,45.19198],[5.77736,45.19204],[5.77714,45.19209],[5.77689,45.1921],[5.77658,45.19211],[5.77623,45.19209],[5.77604,45.19207]]}","LINESTRING (643237.4136507727 5651699.257733251, 643222.9421169696 5651730.849388604, 643200.6782188109 5651757.702382942, 643179.5275155602 5651779.816673798, 643157.2636174016 5651795.6126291435, 643132.773329427 5651805.090215673, 643108.2830414524 5651812.98821208, 643080.4531687541 5651814.567812194, 643045.9441266082 5651816.147412585, 643006.9823048306 5651812.98821208, 642985.8316015799 5651809.829012683)"
1786,"45.15121,5.6792",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.6792,45.15121],[5.67926,45.15143],[5.67943,45.15195],[5.67946,45.15219],[5.67945,45.1523],[5.67954,45.15294],[5.67963,45.15336],[5.67991,45.15382],[5.68026,45.15446],[5.68037,45.15462],[5.68096,45.15533],[5.68106,45.15546],[5.68113,45.15559],[5.68119,45.15584],[5.6812,45.15595],[5.68117,45.15606]]}","LINESTRING (632205.6521131592 5645357.9010029575, 632212.3312826069 5645392.627334721, 632231.2555960417 5645474.708288119, 632234.5951807655 5645512.59205766, 632233.4819858576 5645529.95550535, 632243.500740029 5645630.979865727, 632253.5194942005 5645697.277718773, 632284.6889516223 5645769.890213679, 632323.6507734001 5645870.917268553, 632335.8959173873 5645896.17420955, 632401.5744169554 5646008.252740754, 632412.7063660348 5646028.774313206, 632420.4987303902 5646049.2959324755, 632427.1778998378 5646088.760716498, 632428.2910947457 5646106.125276319, 632424.9515100219 5646123.489869657)"
1785,"45.24013,5.66625",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.66625,45.24013],[5.66646,45.24003],[5.66682,45.23992],[5.66684,45.23975],[5.66702,45.23948],[5.66711,45.23932],[5.66938,45.23711],[5.66961,45.2367],[5.66969,45.23643],[5.66976,45.23577]]}","LINESTRING (630764.0647073863 5659404.591859444, 630787.441800453 5659388.78252342, 630827.5168171385 5659371.392285933, 630829.7432069543 5659344.516530583, 630849.7807152972 5659301.831672655, 630859.7994694686 5659276.537037746, 631112.4947135693 5658927.1621793825, 631138.0981964518 5658862.347523467, 631147.0037557152 5658819.664956665, 631154.7961200707 5658715.330647143)"
1787,"45.19372,5.68368",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.68368,45.19372],[5.68541,45.19207]]}","LINESTRING (632704.3634319132 5652070.466695231, 632896.9461509855 5651809.829012683)"
1788,"45.19372,5.68368",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.68368,45.19372],[5.68333,45.19414],[5.68231,45.19571],[5.682,45.19597],[5.68182,45.19611],[5.68169,45.19632],[5.68076,45.1979],[5.67962,45.19949]]}","LINESTRING (632704.3634319132 5652070.466695231, 632665.4016101355 5652136.812039181, 632551.8557295264 5652384.821589723, 632517.3466873805 5652425.893895431, 632497.3091790376 5652448.009830079, 632482.8376452344 5652481.183834072, 632379.3105187968 5652730.782647011, 632252.4062992925 5652981.9681960065)"
1789,"45.11453,5.70522",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70522,45.11453],[5.70478,45.11503],[5.70405,45.11594],[5.70356,45.11659],[5.7028,45.11753],[5.7019,45.11863],[5.70072,45.12016],[5.69828,45.12324]]}","LINESTRING (635102.1852636002 5639569.947486136, 635053.2046876512 5639648.820416381, 634971.941459372 5639792.370922861, 634917.3949088835 5639894.908400464, 634832.7920958805 5640043.195433997, 634732.6045541666 5640216.725915593, 634601.2475550304 5640458.096602668, 634329.6279974949 5640944.012779695)"
1791,"45.2247,5.67185",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.67185,45.2247],[5.67313,45.22401],[5.67343,45.22389],[5.67353,45.22384],[5.67371,45.22383],[5.67389,45.2238]]}","LINESTRING (631387.4538558287 5656965.540307982, 631529.9428040441 5656856.486067465, 631563.338651282 5656837.520247706, 631574.4706003614 5656829.617834625, 631594.5081087042 5656828.037352841, 631614.545617047 5656823.295909161)"
1688,"45.20017,5.68668",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.68668,45.20017],[5.68361,45.19944],[5.68216,45.19887],[5.6813,45.19822],[5.68076,45.1979]]}","LINESTRING (633038.321904293 5653089.395605151, 632696.5710675576 5652974.069172478, 632535.1578059073 5652884.0207948545, 632439.4230438252 5652781.335149309, 632379.3105187968 5652730.782647011)"
1698,"45.1576,5.74258",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74258,45.1576],[5.74368,45.15818]]}","LINESTRING (639261.081439637 5646366.597696072, 639383.5328795096 5646458.159489785)"
1699,"45.15788,5.73911",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73911,45.15788],[5.74258,45.1576]]}","LINESTRING (638874.8028065843 5646410.79982495, 639261.081439637 5646366.597696072)"
1700,"45.16762,5.70432",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70432,45.16762],[5.70462,45.16783],[5.70484,45.16794],[5.70486,45.16823],[5.70502,45.16974],[5.70497,45.17073]]}","LINESTRING (635001.9977218863 5647948.537666203, 635035.3935691243 5647981.695073651, 635059.8838570988 5647999.063288243, 635062.1102469147 5648044.852378394, 635079.9213654416 5648283.275201235, 635074.3553909019 5648439.595581897)"
1702,"45.19694,5.73394",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73394,45.19694],[5.73431,45.19653],[5.73473,45.19599]]}","LINESTRING (638299.281039183 5652579.1268458655, 638340.4692507766 5652514.3579604905, 638387.2234369097 5652429.053311336)"
1681,"45.13691,5.70777",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70777,45.13691],[5.70863,45.13657]]}","LINESTRING (635386.0499651231 5643100.976893964, 635481.7847272054 5643047.322650606)"
1682,"45.21294,5.66141",2019.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.66141,45.21294],[5.66153,45.21276],[5.66163,45.21245],[5.66174,45.21187],[5.66185,45.21134],[5.66239,45.20885],[5.66276,45.2068],[5.66285,45.20656],[5.66316,45.2062],[5.66413,45.20525],[5.66577,45.20365],[5.66759,45.20181],[5.67038,45.19904],[5.67054,45.19888]]}","LINESTRING (630225.2783719469 5655107.057660311, 630238.6367108421 5655078.614483728, 630249.7686599214 5655029.629223969, 630262.0138039087 5654937.980100242, 630274.2589478961 5654854.232580299, 630334.3714729244 5654460.787696427, 630375.5596845178 5654136.88013682, 630385.5784386892 5654098.960015107, 630420.0874808353 5654042.080132512, 630528.0673869046 5653891.98217063, 630710.6313518056 5653639.191269057, 630913.2328250493 5653348.490521347, 631223.8142043626 5652910.877234131, 631241.6253228894 5652885.600583181)"
1683,"45.19887,5.6706",,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.6706,45.19887],[5.67212,45.19739],[5.6732,45.19652],[5.67361,45.19627],[5.67438,45.19594],[5.67539,45.19486]]}","LINESTRING (631248.3044923372 5652884.0207948545, 631417.5101183428 5652650.215184078, 631537.7351683995 5652512.778237408, 631583.3761596249 5652473.285250587, 631669.0921675357 5652421.154773657, 631781.524853237 5652250.548053705)"
1672,"45.18847,5.74225",,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74225,45.18847],[5.74218,45.18842]]}","LINESTRING (639224.3460076752 5651241.191205305, 639216.5536433196 5651233.293711211)"
1673,"45.19329,5.70879",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70879,45.19329],[5.70909,45.19352],[5.70946,45.19379],[5.71007,45.19427],[5.71031,45.19447],[5.71048,45.19469],[5.71078,45.19543],[5.7106,45.19601],[5.71039,45.19647],[5.71025,45.19678],[5.71014,45.19697],[5.71006,45.19717],[5.70994,45.19741],[5.70984,45.19761],[5.70974,45.19779],[5.70944,45.19805],[5.70938,45.19814]]}","LINESTRING (635499.5958457321 5652002.542207495, 635532.9916929702 5652038.873846397, 635574.1799045637 5652081.524218553, 635642.0847939476 5652157.347602018, 635668.801471738 5652188.940867214, 635687.7257851728 5652223.693587172, 635721.1216324108 5652340.59008575, 635701.0841240681 5652432.2127283495, 635677.7070310016 5652504.879626163, 635662.1223022904 5652553.851127757, 635649.8771583032 5652583.866050923, 635640.9715990397 5652615.460815158, 635627.6132601445 5652653.374678824, 635616.4813110651 5652684.969687368, 635605.3493619858 5652713.405290005, 635571.9535147478 5652754.4790970655, 635565.2743453003 5652768.696997082)"
1674,"45.19814,5.70938",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70938,45.19814],[5.70935,45.19818],[5.70931,45.19821],[5.70926,45.19826],[5.7092,45.19843],[5.7086,45.19902],[5.70811,45.19938],[5.70775,45.19968],[5.7071,45.20017],[5.70613,45.20091],[5.70549,45.20142],[5.704,45.20254],[5.70291,45.20336],[5.70088,45.20507]]}","LINESTRING (635565.2743453003 5652768.696997082, 635561.9347605765 5652775.016070974, 635557.4819809448 5652779.755379309, 635551.916006405 5652787.654232085, 635545.2368369575 5652814.510383446, 635478.4451424815 5652907.717648875, 635423.8985919928 5652964.590353405, 635383.8235753071 5653011.984548723, 635311.4659062915 5653089.395605151, 635203.4860002222 5653206.303362188, 635132.2415261144 5653286.875809557, 634966.3754848324 5653463.8217581045, 634845.0372398678 5653593.373679242, 634619.0586735575 5653863.542839263)"
1676,"45.1565,5.69523",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69523,45.1565],[5.69528,45.15653],[5.69539,45.15664],[5.69546,45.15671],[5.69555,45.15683],[5.69563,45.15696],[5.69569,45.15715],[5.69575,45.15749],[5.69578,45.15774],[5.69587,45.15843],[5.69592,45.1588],[5.69595,45.15888]]}","LINESTRING (633990.1035505753 5646192.948578215, 633995.6695251152 5646197.684418783, 634007.9146691023 5646215.049188865, 634015.7070334579 5646226.099514551, 634025.7257876293 5646245.042961597, 634034.6313468928 5646265.565074248, 634041.3105163403 5646295.559015417, 634047.9896857879 5646349.232633439, 634051.3292705117 5646388.6987333605, 634061.3480246832 5646497.626067621, 634066.9139992228 5646556.0369206015, 634070.2535839465 5646568.66634409)"
1679,"45.19012,5.74119",,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74119,45.19012],[5.74117,45.19017],[5.74135,45.19029],[5.74162,45.19058]]}","LINESTRING (639106.3473474343 5651501.812402422, 639104.1209576185 5651509.710132398, 639124.1584659612 5651528.664712646, 639154.2147284754 5651574.4717799)"
1670,"45.20105,5.71363",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.71363,45.20105],[5.71389,45.20041],[5.71398,45.19999],[5.71415,45.19942],[5.71426,45.19899],[5.71431,45.19858],[5.71433,45.19838]]}","LINESTRING (636038.3821811717 5653228.421216997, 636067.325248778 5653127.311467857, 636077.3440029494 5653060.958813076, 636096.2683163842 5652970.90956501, 636108.5134603714 5652902.978273074, 636114.0794349111 5652838.207054222, 636116.3058247269 5652806.61150707)"
1671,"45.18422,5.72368",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72368,45.18422],[5.72539,45.18154]]}","LINESTRING (637157.1430636441 5650569.928971695, 637347.4993929006 5650146.664668017)"
1914,"45.17328,5.73857",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73857,45.17328],[5.7376,45.17524]]}","LINESTRING (638814.6902815559 5648842.251500027, 638706.7103754864 5649151.756146796)"
1915,"45.18065,5.74148",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74148,45.18065],[5.74158,45.1805],[5.74171,45.18029],[5.74207,45.17964]]}","LINESTRING (639138.6299997644 5650006.10742188, 639149.7619488436 5649982.418214732, 639164.2334826468 5649949.253429576, 639204.3084993324 5649846.601298396)"
1916,"45.17964,5.74207",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74207,45.17964],[5.74212,45.17951]]}","LINESTRING (639204.3084993324 5649846.601298396, 639209.874473872 5649826.071012786)"
1917,"45.17951,5.74212",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74212,45.17951],[5.74247,45.17864],[5.7425,45.17855],[5.7429,45.17739]]}","LINESTRING (639209.874473872 5649826.071012786, 639248.8362956496 5649688.677230987, 639252.1758803735 5649674.464200961, 639296.7036766908 5649491.276046961)"
1918,"45.17481,5.74496",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74496,45.17481],[5.74454,45.17527],[5.74442,45.17539]]}","LINESTRING (639526.0218277249 5649083.853705001, 639479.2676415917 5649156.493545589, 639465.9093026966 5649175.443165721)"
1919,"45.17539,5.74442",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74442,45.17539],[5.74311,45.17686],[5.7429,45.17739]]}","LINESTRING (639465.9093026966 5649175.443165721, 639320.0807697574 5649407.579253128, 639296.7036766908 5649491.276046961)"
1904,"45.1751,5.72544",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72544,45.1751],[5.72488,45.17324],[5.72444,45.17158]]}","LINESTRING (637353.0653674402 5649129.648318757, 637290.7264525959 5648835.935189578, 637241.745876647 5648573.812218124)"
1905,"45.17043,5.7276",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7276,45.17043],[5.72444,45.17158]]}","LINESTRING (637593.5154675537 5648392.225482644, 637241.745876647 5648573.812218124)"
1906,"45.17158,5.72444",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72444,45.17158],[5.72399,45.17107],[5.72369,45.17067],[5.723,45.16982]]}","LINESTRING (637241.745876647 5648573.812218124, 637191.65210579 5648493.28199602, 637158.2562585521 5648430.121542087, 637081.4458099046 5648295.907050277)"
1907,"45.16687,5.72344",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72344,45.16687],[5.72335,45.16728],[5.72329,45.16752],[5.72325,45.16768],[5.72322,45.16793],[5.72315,45.169],[5.72311,45.16933],[5.723,45.16982]]}","LINESTRING (637130.4263858538 5647830.119351773, 637120.4076316823 5647894.8545037955, 637113.7284622347 5647932.748467528, 637109.2756826029 5647958.011198714, 637105.9360978792 5647997.484358257, 637098.1437335237 5648166.431438677, 637093.690953892 5648218.537253363, 637081.4458099046 5648295.907050277)"
1908,"45.16659,5.72842",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72842,45.16659],[5.73165,45.16664],[5.73196,45.16663],[5.73332,45.16666],[5.73343,45.16667]]}","LINESTRING (637684.7974500041 5647785.9102474125, 638044.3594052665 5647793.804714397, 638078.8684474124 5647792.225820445, 638230.2629548912 5647796.962503131, 638242.5080988785 5647798.541397913)"
1909,"45.16646,5.72841",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72841,45.16646],[5.72844,45.16544],[5.72848,45.16465]]}","LINESTRING (637683.6842550962 5647765.384665687, 637687.0238398201 5647604.339419274, 637691.4766194518 5647479.61027861)"
1910,"45.16887,5.73167",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73167,45.16887],[5.73093,45.16919],[5.7295,45.16978],[5.7276,45.17043]]}","LINESTRING (638046.5857950824 5648145.904988508, 637964.2093718953 5648196.431719353, 637805.022500061 5648289.591123539, 637593.5154675537 5648392.225482644)"
1911,"45.16898,5.73214",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73214,45.16898],[5.73212,45.16969],[5.73207,45.17121],[5.73197,45.1724],[5.73193,45.17318]]}","LINESTRING (638098.9059557552 5648163.273520217, 638096.6795659392 5648275.3803045945, 638091.1135913996 5648515.388259694, 638079.9816423203 5648703.293694923, 638075.5288626886 5648826.460732221)"
1897,"45.13657,5.70863",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70863,45.13657],[5.70934,45.13632],[5.71007,45.13605],[5.71025,45.13598],[5.71043,45.13592],[5.71055,45.13588],[5.71068,45.13587],[5.7108,45.13587],[5.71091,45.13588],[5.71114,45.13591],[5.71133,45.13596],[5.71152,45.13597],[5.71165,45.13597],[5.71189,45.13599]]}","LINESTRING (635481.7847272054 5643047.322650606, 635560.8215656686 5643007.871205175, 635642.0847939476 5642965.263838377, 635662.1223022904 5642954.217516956, 635682.1598106332 5642944.74925224, 635695.5181495283 5642938.437081301, 635709.9896833315 5642936.859039255, 635723.3480222267 5642936.859039255, 635735.593166214 5642938.437081301, 635761.1966490964 5642943.171209091, 635782.3473523471 5642951.061427608, 635803.4980555979 5642952.639472144, 635817.9695894009 5642952.639472144, 635844.6862671914 5642955.795562041)"
